booking_id,booking_date,booking_time,day_of_week,is_weekend,hour_of_day,city,pickup_location,drop_location,vehicle_type,ride_distance_km,estimated_ride_time_min,actual_ride_time_min,traffic_level,weather_condition,base_fare,surge_multiplier,booking_value,booking_status,incomplete_ride_reason,customer_id,driver_id
B_025651,2025-06-27,13:32:00,Friday,0,13,Bangalore,Loc_22,Loc_7,Cab,13.31,87.85,82.65,High,Heavy Rain,319.6,2.0,627.07,Completed,,C_009773,D_001944
B_025652,2025-09-21,18:27:00,Sunday,1,18,Mumbai,Loc_26,Loc_11,Cab,6.87,45.34,,High,Rain,203.66,2.0,396.24,Incomplete,Driver Delay,C_002419,D_002666
B_025653,2025-09-17,05:30:00,Wednesday,0,5,Hyderabad,Loc_49,Loc_31,Auto,23.13,104.07,,Medium,Rain,317.53,1.5,498.92,Cancelled,,C_001357,D_002498
B_025654,2025-04-26,08:30:00,Saturday,1,8,Chennai,Loc_22,Loc_39,Bike,12.97,58.39,55.18,Medium,Clear,123.8,1.5,180.35,Completed,,C_007937,D_003111
B_025655,2025-01-23,14:08:00,Thursday,0,14,Delhi,Loc_29,Loc_20,Bike,24.48,110.17,132.12,Medium,Rain,215.86,1.5,325.81,Completed,,C_008482,D_003549
B_025656,2025-05-25,13:11:00,Sunday,1,13,Mumbai,Loc_33,Loc_45,Cab,18.62,83.79,87.54,Medium,Rain,415.16,1.5,604.6,Completed,,C_001662,D_001006
B_025657,2025-06-19,19:38:00,Thursday,0,19,Hyderabad,Loc_5,Loc_27,Cab,20.46,135.01,,High,Heavy Rain,448.22,2.3,1044.45,Incomplete,Driver Delay,C_002114,D_003755
B_025658,2025-10-26,15:37:00,Sunday,1,15,Delhi,Loc_1,Loc_43,Auto,10.33,68.2,,High,Rain,164.0,1.7,268.3,Incomplete,Driver Delay,C_002694,D_004673
B_025659,2025-09-22,18:27:00,Monday,0,18,Mumbai,Loc_28,Loc_29,Auto,4.22,12.65,11.81,Low,Rain,90.6,1.6,145.65,Completed,,C_002014,D_000099
B_025660,2025-09-27,13:08:00,Saturday,1,13,Mumbai,Loc_44,Loc_24,Bike,17.55,78.99,94.46,Medium,Heavy Rain,160.42,1.8,287.07,Completed,,C_005136,D_002389
B_025661,2025-01-31,10:53:00,Friday,0,10,Hyderabad,Loc_33,Loc_27,Bike,10.77,32.31,36.2,Low,Clear,106.16,1.3,134.84,Completed,,C_005870,D_002633
B_025662,2025-12-05,10:01:00,Friday,0,10,Chennai,Loc_6,Loc_48,Bike,23.77,106.98,,Medium,Rain,210.19,1.8,381.2,Cancelled,,C_008562,D_002318
B_025663,2025-07-13,15:08:00,Sunday,1,15,Hyderabad,Loc_28,Loc_45,Auto,5.65,37.27,43.7,High,Heavy Rain,107.77,2.0,214.85,Completed,,C_002772,D_002832
B_025664,2025-09-19,04:14:00,Friday,0,4,Delhi,Loc_3,Loc_8,Cab,16.04,105.84,,High,Heavy Rain,368.65,2.0,749.21,Cancelled,,C_002118,D_000713
B_025665,2025-07-18,00:33:00,Friday,0,0,Hyderabad,Loc_42,Loc_9,Cab,21.79,98.03,107.31,Medium,Clear,472.14,1.2,549.27,Completed,,C_009831,D_001372
B_025666,2025-05-01,10:10:00,Thursday,0,10,Bangalore,Loc_46,Loc_30,Bike,10.67,32.0,30.89,Low,Clear,105.34,1.3,134.52,Completed,,C_001456,D_000657
B_025667,2025-04-08,06:37:00,Tuesday,0,6,Delhi,Loc_18,Loc_16,Bike,23.89,71.66,,Low,Heavy Rain,211.1,1.6,342.74,Cancelled,,C_006249,D_000926
B_025668,2025-02-11,19:38:00,Tuesday,0,19,Mumbai,Loc_41,Loc_14,Bike,2.84,18.74,,High,Clear,42.71,1.7,73.75,Cancelled,,C_008326,D_000885
B_025669,2025-09-22,13:08:00,Monday,0,13,Chennai,Loc_46,Loc_37,Cab,15.09,99.57,,High,Rain,351.55,1.7,624.92,Cancelled,,C_007678,D_002418
B_025670,2025-11-30,21:30:00,Sunday,1,21,Mumbai,Loc_5,Loc_36,Bike,19.66,58.97,55.84,Low,Clear,177.26,1.0,183.79,Completed,,C_006795,D_004936
B_025671,2025-12-29,15:49:00,Monday,0,15,Chennai,Loc_2,Loc_20,Bike,5.84,38.57,36.95,High,Heavy Rain,66.75,2.0,134.32,Completed,,C_002234,D_000413
B_025672,2025-01-16,04:35:00,Thursday,0,4,Delhi,Loc_7,Loc_29,Cab,2.39,15.76,15.07,High,Heavy Rain,122.99,2.0,243.52,Completed,,C_008353,D_000792
B_025673,2025-09-11,08:58:00,Thursday,0,8,Chennai,Loc_17,Loc_1,Auto,2.92,8.75,8.71,Low,Rain,75.01,1.6,119.79,Completed,,C_008318,D_004091
B_025674,2025-10-08,18:48:00,Wednesday,0,18,Chennai,Loc_44,Loc_46,Bike,8.66,57.17,54.7,High,Heavy Rain,89.29,2.3,209.87,Completed,,C_003380,D_000777
B_025675,2025-12-24,05:34:00,Wednesday,0,5,Hyderabad,Loc_15,Loc_6,Bike,6.36,19.07,20.04,Low,Clear,70.85,1.0,72.32,Completed,,C_002547,D_003600
B_025676,2025-12-29,05:15:00,Monday,0,5,Chennai,Loc_24,Loc_23,Cab,6.37,28.68,31.29,Medium,Clear,194.72,1.2,222.87,Completed,,C_007439,D_000889
B_025677,2025-02-23,06:05:00,Sunday,1,6,Chennai,Loc_16,Loc_38,Bike,12.0,54.02,55.59,Medium,Rain,116.04,1.5,173.1,Completed,,C_003156,D_000107
B_025678,2025-12-12,18:58:00,Friday,0,18,Mumbai,Loc_21,Loc_11,Cab,3.04,9.12,,Low,Heavy Rain,134.69,1.9,253.93,Cancelled,,C_000275,D_001443
B_025679,2025-08-23,18:39:00,Saturday,1,18,Mumbai,Loc_41,Loc_13,Cab,24.89,74.68,71.5,Low,Clear,528.06,1.3,656.23,Completed,,C_005827,D_001407
B_025680,2025-12-23,03:08:00,Tuesday,0,3,Bangalore,Loc_36,Loc_1,Cab,17.7,79.65,92.19,Medium,Rain,398.59,1.5,617.27,Completed,,C_002636,D_003918
B_025681,2025-05-04,01:27:00,Sunday,1,1,Chennai,Loc_44,Loc_13,Cab,1.73,11.4,,High,Rain,111.09,1.7,191.99,Incomplete,Driver Delay,C_003932,D_004263
B_025682,2025-11-19,11:45:00,Wednesday,0,11,Hyderabad,Loc_5,Loc_11,Auto,17.61,79.23,87.6,Medium,Heavy Rain,251.27,1.8,438.88,Completed,,C_008431,D_003741
B_025683,2025-06-27,06:12:00,Friday,0,6,Bangalore,Loc_22,Loc_7,Cab,20.0,132.03,,High,Clear,440.07,1.4,607.79,Cancelled,,C_008676,D_003677
B_025684,2025-06-30,03:28:00,Monday,0,3,Mumbai,Loc_36,Loc_23,Cab,5.58,25.1,28.45,Medium,Rain,180.41,1.5,275.71,Completed,,C_007475,D_000373
B_025685,2025-06-03,18:24:00,Tuesday,0,18,Delhi,Loc_11,Loc_17,Auto,21.17,63.5,66.51,Low,Clear,294.0,1.3,388.9,Completed,,C_009843,D_000836
B_025686,2025-12-23,09:53:00,Tuesday,0,9,Hyderabad,Loc_33,Loc_5,Auto,15.68,47.05,47.77,Low,Rain,228.19,1.6,378.02,Completed,,C_007950,D_001845
B_025687,2025-07-19,17:19:00,Saturday,1,17,Delhi,Loc_34,Loc_24,Cab,20.7,62.1,59.81,Low,Clear,452.61,1.3,580.32,Completed,,C_003123,D_004575
B_025688,2025-11-19,13:31:00,Wednesday,0,13,Delhi,Loc_1,Loc_20,Auto,18.2,81.9,82.66,Medium,Rain,258.41,1.5,399.32,Completed,,C_000178,D_004273
B_025689,2025-02-23,23:38:00,Sunday,1,23,Chennai,Loc_13,Loc_32,Bike,17.91,80.6,,Medium,Heavy Rain,163.29,1.8,279.83,Cancelled,,C_002897,D_002818
B_025690,2025-05-26,14:56:00,Monday,0,14,Mumbai,Loc_11,Loc_7,Cab,4.8,14.39,16.83,Low,Rain,166.36,1.3,221.52,Completed,,C_004069,D_004478
B_025691,2025-02-23,09:59:00,Sunday,1,9,Hyderabad,Loc_42,Loc_39,Auto,8.58,25.74,,Low,Heavy Rain,142.95,1.9,280.12,Cancelled,,C_006428,D_001813
B_025692,2025-04-27,21:42:00,Sunday,1,21,Bangalore,Loc_27,Loc_10,Cab,13.56,61.01,72.31,Medium,Heavy Rain,324.04,1.8,568.85,Completed,,C_003783,D_002581
B_025693,2025-11-09,11:05:00,Sunday,1,11,Delhi,Loc_9,Loc_41,Cab,3.7,24.43,26.47,High,Heavy Rain,146.62,2.0,306.37,Completed,,C_007530,D_001719
B_025694,2025-12-04,13:07:00,Thursday,0,13,Bangalore,Loc_21,Loc_6,Bike,12.48,37.45,,Low,Clear,119.87,1.0,125.24,Cancelled,,C_008255,D_003239
B_025695,2025-11-29,15:10:00,Saturday,1,15,Bangalore,Loc_7,Loc_46,Bike,11.69,35.06,,Low,Rain,113.5,1.3,151.03,Cancelled,,C_002875,D_001231
B_025696,2025-05-17,00:20:00,Saturday,1,0,Chennai,Loc_38,Loc_9,Bike,6.57,43.34,47.33,High,Clear,72.53,1.4,104.24,Completed,,C_006628,D_003280
B_025697,2025-05-06,18:16:00,Tuesday,0,18,Hyderabad,Loc_32,Loc_39,Bike,5.79,38.24,35.49,High,Heavy Rain,66.35,2.3,156.85,Completed,,C_005447,D_002778
B_025698,2025-08-23,14:09:00,Saturday,1,14,Hyderabad,Loc_34,Loc_3,Cab,6.94,31.22,34.29,Medium,Heavy Rain,204.87,1.8,356.54,Completed,,C_000693,D_003891
B_025699,2025-11-23,06:53:00,Sunday,1,6,Hyderabad,Loc_36,Loc_2,Cab,15.52,69.85,82.77,Medium,Heavy Rain,359.41,1.8,616.02,Completed,,C_006243,D_002759
B_025700,2025-02-02,07:14:00,Sunday,1,7,Mumbai,Loc_16,Loc_6,Cab,10.96,49.31,56.54,Medium,Clear,277.26,1.2,338.48,Completed,,C_001067,D_003118
B_025701,2025-04-14,12:06:00,Monday,0,12,Mumbai,Loc_3,Loc_13,Bike,10.94,72.17,,High,Rain,107.48,1.7,188.47,Incomplete,Driver Delay,C_004591,D_004029
B_025702,2025-05-26,06:18:00,Monday,0,6,Chennai,Loc_14,Loc_32,Bike,5.36,35.39,33.99,High,Heavy Rain,62.89,2.0,129.02,Completed,,C_001154,D_000591
B_025703,2025-11-26,10:27:00,Wednesday,0,10,Chennai,Loc_48,Loc_43,Auto,19.9,131.32,140.11,High,Clear,278.76,1.7,465.46,Completed,,C_000525,D_004938
B_025704,2025-06-04,17:47:00,Wednesday,0,17,Chennai,Loc_48,Loc_13,Auto,17.81,80.14,81.36,Medium,Heavy Rain,253.71,2.1,519.34,Completed,,C_003694,D_001022
B_025705,2025-07-16,15:04:00,Wednesday,0,15,Mumbai,Loc_25,Loc_23,Auto,11.3,50.84,57.77,Medium,Heavy Rain,175.57,1.8,326.09,Completed,,C_002970,D_000865
B_025706,2025-11-28,02:21:00,Friday,0,2,Mumbai,Loc_12,Loc_13,Cab,4.41,19.86,18.28,Medium,Clear,159.43,1.2,194.51,Completed,,C_009923,D_003501
B_025707,2025-04-07,18:23:00,Monday,0,18,Chennai,Loc_34,Loc_41,Cab,18.15,81.69,76.91,Medium,Clear,406.75,1.5,620.01,Completed,,C_004813,D_001849
B_025708,2025-09-03,07:44:00,Wednesday,0,7,Bangalore,Loc_1,Loc_29,Bike,22.57,101.58,116.46,Medium,Rain,200.58,1.5,287.2,Completed,,C_007398,D_004024
B_025709,2025-01-08,06:13:00,Wednesday,0,6,Hyderabad,Loc_42,Loc_43,Bike,5.28,15.83,14.96,Low,Clear,62.23,1.0,59.88,Completed,,C_001232,D_004425
B_025710,2025-05-12,02:24:00,Monday,0,2,Hyderabad,Loc_34,Loc_15,Bike,15.46,102.06,,High,Heavy Rain,143.71,2.0,278.96,Cancelled,,C_008728,D_002122
B_025711,2025-01-06,09:54:00,Monday,0,9,Hyderabad,Loc_42,Loc_12,Auto,11.18,33.55,30.35,Low,Heavy Rain,174.2,1.9,325.15,Completed,,C_001703,D_004482
B_025712,2025-07-17,05:37:00,Thursday,0,5,Bangalore,Loc_17,Loc_34,Bike,3.1,20.48,,High,Clear,44.83,1.4,61.63,Cancelled,,C_001833,D_001739
B_025713,2025-01-26,20:30:00,Sunday,1,20,Hyderabad,Loc_45,Loc_11,Auto,18.42,82.89,75.07,Medium,Clear,261.04,1.5,374.09,Completed,,C_002010,D_001293
B_025714,2025-01-18,19:21:00,Saturday,1,19,Mumbai,Loc_5,Loc_9,Cab,2.71,12.18,13.48,Medium,Clear,128.74,1.5,191.33,Completed,,C_001260,D_002532
B_025715,2025-01-20,02:48:00,Monday,0,2,Delhi,Loc_33,Loc_5,Bike,17.85,80.34,95.95,Medium,Rain,162.83,1.5,242.8,Completed,,C_001563,D_001556
B_025716,2025-05-23,04:30:00,Friday,0,4,Mumbai,Loc_2,Loc_21,Cab,7.75,34.86,37.47,Medium,Clear,219.46,1.2,271.15,Completed,,C_007783,D_002362
B_025717,2025-06-11,11:41:00,Wednesday,0,11,Hyderabad,Loc_19,Loc_46,Auto,14.58,96.2,,High,Rain,214.91,1.7,349.71,Cancelled,,C_005451,D_002978
B_025718,2025-03-29,12:15:00,Saturday,1,12,Bangalore,Loc_45,Loc_4,Bike,4.85,21.83,25.85,Medium,Heavy Rain,58.81,1.8,109.33,Completed,,C_004901,D_002410
B_025719,2025-07-07,08:03:00,Monday,0,8,Chennai,Loc_2,Loc_47,Cab,9.9,65.35,,High,Clear,258.23,1.7,436.6,Incomplete,Driver Delay,C_003986,D_002711
B_025720,2025-06-20,15:51:00,Friday,0,15,Delhi,Loc_29,Loc_26,Auto,3.5,15.74,,Medium,Heavy Rain,81.98,1.8,151.46,Cancelled,,C_007608,D_001310
B_025721,2025-01-15,02:46:00,Wednesday,0,2,Hyderabad,Loc_2,Loc_4,Auto,12.22,80.62,,High,Rain,186.58,1.7,314.17,Cancelled,,C_008804,D_001971
B_025722,2025-05-08,13:15:00,Thursday,0,13,Delhi,Loc_49,Loc_15,Bike,6.12,40.39,37.69,High,Heavy Rain,68.95,2.0,134.41,Completed,,C_009885,D_003875
B_025723,2025-03-29,08:38:00,Saturday,1,8,Delhi,Loc_32,Loc_22,Cab,5.51,16.53,15.64,Low,Clear,179.19,1.3,244.03,Completed,,C_008157,D_003035
B_025724,2025-04-26,17:40:00,Saturday,1,17,Hyderabad,Loc_27,Loc_24,Auto,3.57,10.71,12.64,Low,Rain,82.86,1.6,137.96,Completed,,C_007090,D_003491
B_025725,2025-12-03,23:17:00,Wednesday,0,23,Chennai,Loc_6,Loc_41,Cab,19.37,127.84,142.53,High,Clear,428.67,1.4,623.09,Completed,,C_000373,D_004866
B_025726,2025-12-26,10:29:00,Friday,0,10,Delhi,Loc_6,Loc_12,Auto,16.35,49.05,50.66,Low,Heavy Rain,236.18,1.9,444.59,Completed,,C_006526,D_003904
B_025727,2025-02-14,11:37:00,Friday,0,11,Bangalore,Loc_49,Loc_27,Cab,4.77,31.45,31.72,High,Rain,165.78,1.7,278.08,Completed,,C_009424,D_003315
B_025728,2025-08-06,13:44:00,Wednesday,0,13,Chennai,Loc_1,Loc_39,Bike,12.34,55.52,,Medium,Heavy Rain,118.71,1.8,222.01,Incomplete,Vehicle Issue,C_004411,D_000570
B_025729,2025-10-18,19:05:00,Saturday,1,19,Bangalore,Loc_41,Loc_29,Bike,16.86,75.88,,Medium,Rain,154.89,1.8,271.06,Cancelled,,C_004180,D_004102
B_025730,2025-05-30,18:35:00,Friday,0,18,Mumbai,Loc_22,Loc_16,Auto,22.07,145.69,,High,Rain,304.88,2.0,600.71,Cancelled,,C_008329,D_003566
B_025731,2025-03-09,10:03:00,Sunday,1,10,Chennai,Loc_13,Loc_24,Cab,2.43,10.93,10.19,Medium,Rain,123.74,1.8,227.9,Completed,,C_007083,D_001155
B_025732,2025-05-14,13:05:00,Wednesday,0,13,Mumbai,Loc_10,Loc_25,Cab,9.7,64.0,,High,Rain,254.54,1.7,442.87,Incomplete,Driver Delay,C_008242,D_002031
B_025733,2025-07-25,03:30:00,Friday,0,3,Bangalore,Loc_17,Loc_6,Auto,15.78,47.35,47.62,Low,Rain,229.39,1.3,305.05,Completed,,C_000620,D_004375
B_025734,2025-02-09,06:11:00,Sunday,1,6,Mumbai,Loc_16,Loc_36,Cab,1.37,9.07,,High,Rain,104.75,1.7,184.51,Cancelled,,C_005778,D_002941
B_025735,2025-09-09,03:58:00,Tuesday,0,3,Delhi,Loc_45,Loc_6,Bike,6.84,45.17,,High,Heavy Rain,74.76,2.0,148.06,Cancelled,,C_001798,D_000264
B_025736,2025-05-22,15:06:00,Thursday,0,15,Chennai,Loc_14,Loc_38,Bike,18.88,124.59,146.17,High,Clear,171.02,1.4,247.24,Completed,,C_005658,D_000425
B_025737,2025-02-13,17:20:00,Thursday,0,17,Hyderabad,Loc_17,Loc_11,Bike,9.54,62.95,,High,Rain,96.3,2.0,187.54,Cancelled,,C_004290,D_004769
B_025738,2025-07-19,07:46:00,Saturday,1,7,Mumbai,Loc_10,Loc_15,Bike,3.03,13.63,16.04,Medium,Clear,44.22,1.2,53.93,Completed,,C_001667,D_000740
B_025739,2025-01-08,13:36:00,Wednesday,0,13,Chennai,Loc_26,Loc_50,Auto,16.04,105.85,,High,Clear,232.46,1.4,328.95,Cancelled,,C_005855,D_002791
B_025740,2025-01-26,13:43:00,Sunday,1,13,Bangalore,Loc_25,Loc_27,Cab,7.0,46.21,52.95,High,Clear,206.02,1.4,279.74,Completed,,C_002321,D_000535
B_025741,2025-12-23,13:41:00,Tuesday,0,13,Mumbai,Loc_12,Loc_5,Cab,17.84,53.52,63.96,Low,Heavy Rain,401.11,1.6,644.32,Completed,,C_007522,D_001181
B_025742,2025-02-13,06:06:00,Thursday,0,6,Mumbai,Loc_44,Loc_23,Cab,22.6,101.72,,Medium,Heavy Rain,486.88,1.8,862.67,Cancelled,,C_001717,D_000414
B_025743,2025-04-03,03:51:00,Thursday,0,3,Chennai,Loc_43,Loc_33,Cab,13.67,90.21,106.21,High,Rain,326.04,1.7,537.77,Completed,,C_000805,D_001437
B_025744,2025-03-07,18:35:00,Friday,0,18,Hyderabad,Loc_38,Loc_36,Bike,15.38,69.21,76.46,Medium,Clear,143.04,1.5,216.46,Completed,,C_009436,D_000868
B_025745,2025-09-23,14:16:00,Tuesday,0,14,Delhi,Loc_4,Loc_4,Auto,13.35,88.08,97.58,High,Rain,200.15,1.7,325.68,Completed,,C_004698,D_003581
B_025746,2025-08-02,20:24:00,Saturday,1,20,Chennai,Loc_2,Loc_37,Bike,20.62,92.78,92.55,Medium,Clear,184.95,1.5,270.68,Completed,,C_007222,D_003362
B_025747,2025-09-23,07:20:00,Tuesday,0,7,Mumbai,Loc_41,Loc_20,Auto,6.8,30.61,33.38,Medium,Rain,121.61,1.5,187.45,Completed,,C_008234,D_001313
B_025748,2025-02-22,23:24:00,Saturday,1,23,Hyderabad,Loc_37,Loc_45,Auto,10.64,70.2,78.34,High,Clear,167.64,1.4,244.0,Completed,,C_006152,D_003957
B_025749,2025-02-10,04:46:00,Monday,0,4,Delhi,Loc_23,Loc_5,Bike,22.48,148.37,152.78,High,Heavy Rain,199.85,2.0,396.08,Completed,,C_009218,D_002046
B_025750,2025-04-08,09:52:00,Tuesday,0,9,Mumbai,Loc_3,Loc_20,Cab,18.37,121.23,116.72,High,Rain,410.62,2.0,832.24,Completed,,C_004401,D_001848
B_025751,2025-08-07,22:07:00,Thursday,0,22,Delhi,Loc_17,Loc_27,Auto,8.68,57.3,52.91,High,Clear,144.18,1.4,201.59,Completed,,C_007769,D_004633
B_025752,2025-02-09,18:08:00,Sunday,1,18,Delhi,Loc_21,Loc_49,Auto,20.98,62.95,61.21,Low,Rain,291.8,1.6,465.21,Completed,,C_008648,D_001855
B_025753,2025-07-21,06:13:00,Monday,0,6,Bangalore,Loc_11,Loc_29,Auto,6.73,44.43,,High,Heavy Rain,120.78,2.0,251.52,Cancelled,,C_008867,D_001374
B_025754,2025-11-01,06:02:00,Saturday,1,6,Delhi,Loc_26,Loc_4,Auto,16.22,72.99,67.77,Medium,Heavy Rain,234.64,1.8,433.76,Completed,,C_008914,D_003864
B_025755,2025-10-25,01:27:00,Saturday,1,1,Bangalore,Loc_30,Loc_47,Auto,23.95,71.86,77.65,Low,Clear,327.46,1.0,337.08,Completed,,C_006798,D_001131
B_025756,2025-12-01,11:33:00,Monday,0,11,Delhi,Loc_14,Loc_37,Bike,14.79,66.57,,Medium,Heavy Rain,138.34,1.8,249.72,Incomplete,Vehicle Issue,C_006438,D_003710
B_025757,2025-11-28,04:09:00,Friday,0,4,Mumbai,Loc_7,Loc_46,Auto,20.19,90.84,102.57,Medium,Rain,282.25,1.5,410.1,Completed,,C_008238,D_002352
B_025758,2025-10-15,07:54:00,Wednesday,0,7,Mumbai,Loc_35,Loc_13,Bike,18.65,83.93,83.17,Medium,Clear,169.2,1.2,203.82,Completed,,C_003581,D_002814
B_025759,2025-01-03,00:36:00,Friday,0,0,Mumbai,Loc_14,Loc_37,Bike,21.78,143.73,,High,Clear,194.22,1.4,264.52,Cancelled,,C_006012,D_000510
B_025760,2025-05-18,12:14:00,Sunday,1,12,Chennai,Loc_5,Loc_45,Cab,24.25,109.13,100.1,Medium,Clear,516.51,1.2,635.49,Completed,,C_000289,D_000352
B_025761,2025-06-04,16:05:00,Wednesday,0,16,Mumbai,Loc_33,Loc_4,Bike,1.54,10.13,12.13,High,Heavy Rain,32.28,2.0,65.34,Completed,,C_007779,D_001062
B_025762,2025-10-11,13:37:00,Saturday,1,13,Delhi,Loc_6,Loc_12,Cab,1.67,7.51,,Medium,Rain,110.04,1.5,171.97,Cancelled,,C_007447,D_000581
B_025763,2025-07-03,10:37:00,Thursday,0,10,Chennai,Loc_14,Loc_27,Cab,15.27,68.7,77.03,Medium,Heavy Rain,354.79,2.1,779.94,Completed,,C_001555,D_001659
B_025764,2025-11-29,21:27:00,Saturday,1,21,Bangalore,Loc_48,Loc_20,Bike,23.9,71.71,85.24,Low,Heavy Rain,211.22,1.6,327.35,Completed,,C_004351,D_002361
B_025765,2025-02-14,13:43:00,Friday,0,13,Bangalore,Loc_41,Loc_22,Auto,12.66,56.95,55.39,Medium,Heavy Rain,191.88,1.8,359.16,Completed,,C_005801,D_003833
B_025766,2025-10-10,21:37:00,Friday,0,21,Chennai,Loc_5,Loc_24,Bike,21.15,139.62,,High,Heavy Rain,189.24,2.0,389.69,Cancelled,,C_002705,D_000487
B_025767,2025-11-21,02:17:00,Friday,0,2,Bangalore,Loc_25,Loc_43,Cab,19.43,87.43,96.44,Medium,Clear,429.74,1.2,510.58,Completed,,C_005536,D_003235
B_025768,2025-10-19,01:44:00,Sunday,1,1,Bangalore,Loc_22,Loc_7,Bike,12.96,38.87,36.69,Low,Heavy Rain,123.66,1.6,194.32,Completed,,C_008046,D_004619
B_025769,2025-10-09,17:38:00,Thursday,0,17,Mumbai,Loc_39,Loc_49,Bike,13.32,87.89,81.68,High,Clear,126.53,1.7,218.59,Completed,,C_007510,D_004391
B_025770,2025-11-16,04:04:00,Sunday,1,4,Mumbai,Loc_27,Loc_10,Auto,11.46,51.59,,Medium,Heavy Rain,177.58,1.8,307.54,Cancelled,,C_000868,D_000075
B_025771,2025-03-29,00:12:00,Saturday,1,0,Bangalore,Loc_15,Loc_1,Bike,7.05,46.55,,High,Rain,76.42,1.7,126.38,Cancelled,,C_004100,D_001311
B_025772,2025-11-18,00:35:00,Tuesday,0,0,Mumbai,Loc_30,Loc_24,Auto,21.61,64.83,66.94,Low,Clear,299.31,1.0,309.7,Completed,,C_005060,D_000487
B_025773,2025-12-27,05:43:00,Saturday,1,5,Delhi,Loc_27,Loc_39,Auto,6.03,39.8,43.75,High,Rain,112.36,1.7,190.64,Completed,,C_005433,D_000481
B_025774,2025-08-24,06:46:00,Sunday,1,6,Chennai,Loc_12,Loc_9,Cab,22.77,68.3,75.06,Low,Rain,489.79,1.3,662.25,Completed,,C_005341,D_003767
B_025775,2025-08-08,06:41:00,Friday,0,6,Delhi,Loc_44,Loc_1,Auto,9.63,63.58,,High,Heavy Rain,155.6,2.0,325.39,Cancelled,,C_002697,D_004693
B_025776,2025-07-15,10:26:00,Tuesday,0,10,Mumbai,Loc_6,Loc_43,Bike,1.64,4.91,5.66,Low,Clear,33.09,1.3,41.14,Completed,,C_004069,D_003573
B_025777,2025-08-30,20:23:00,Saturday,1,20,Chennai,Loc_27,Loc_15,Bike,5.04,15.12,,Low,Heavy Rain,60.33,1.9,116.59,Cancelled,,C_003861,D_003639
B_025778,2025-07-26,18:24:00,Saturday,1,18,Delhi,Loc_14,Loc_16,Auto,22.31,147.23,,High,Clear,307.69,1.7,523.64,Cancelled,,C_004709,D_001866
B_025779,2025-06-30,08:11:00,Monday,0,8,Delhi,Loc_29,Loc_32,Auto,4.08,26.95,26.69,High,Clear,88.99,1.7,147.11,Completed,,C_002300,D_002679
B_025780,2025-01-17,18:59:00,Friday,0,18,Chennai,Loc_5,Loc_46,Cab,18.73,84.29,89.3,Medium,Rain,417.15,1.8,723.77,Completed,,C_008314,D_003859
B_025781,2025-06-17,17:53:00,Tuesday,0,17,Delhi,Loc_38,Loc_34,Cab,5.39,24.24,26.99,Medium,Heavy Rain,176.98,2.1,378.23,Completed,,C_001307,D_001484
B_025782,2025-03-20,05:28:00,Thursday,0,5,Hyderabad,Loc_15,Loc_30,Auto,12.97,85.63,,High,Clear,195.69,1.4,262.59,Incomplete,Driver Delay,C_004791,D_003254
B_025783,2025-11-30,10:00:00,Sunday,1,10,Mumbai,Loc_4,Loc_34,Auto,5.92,39.1,37.2,High,Rain,111.1,2.0,221.52,Completed,,C_007400,D_003953
B_025784,2025-11-26,09:18:00,Wednesday,0,9,Delhi,Loc_21,Loc_29,Cab,9.0,59.37,,High,Heavy Rain,241.93,2.3,568.86,Cancelled,,C_002831,D_004467
B_025785,2025-08-04,10:50:00,Monday,0,10,Mumbai,Loc_39,Loc_31,Cab,4.0,26.37,30.56,High,Rain,151.92,2.0,310.71,Completed,,C_000040,D_004549
B_025786,2025-07-15,14:02:00,Tuesday,0,14,Mumbai,Loc_39,Loc_15,Cab,14.34,94.67,103.61,High,Rain,338.19,1.7,601.43,Completed,,C_008148,D_001604
B_025787,2025-02-27,22:26:00,Thursday,0,22,Bangalore,Loc_20,Loc_42,Bike,9.78,64.55,,High,Heavy Rain,98.24,2.0,200.67,Incomplete,Driver Delay,C_007680,D_004694
B_025788,2025-03-15,21:38:00,Saturday,1,21,Chennai,Loc_8,Loc_18,Bike,9.77,43.97,52.7,Medium,Rain,98.17,1.5,143.81,Completed,,C_009967,D_004863
B_025789,2025-11-16,17:32:00,Sunday,1,17,Mumbai,Loc_24,Loc_2,Cab,1.93,12.71,12.25,High,Clear,114.66,1.7,194.63,Completed,,C_002113,D_004488
B_025790,2025-12-30,22:49:00,Tuesday,0,22,Hyderabad,Loc_43,Loc_45,Auto,4.27,19.2,19.39,Medium,Rain,91.2,1.5,136.22,Completed,,C_000255,D_004436
B_025791,2025-07-02,17:19:00,Wednesday,0,17,Bangalore,Loc_43,Loc_27,Cab,17.98,80.91,87.92,Medium,Clear,403.65,1.5,599.43,Completed,,C_009940,D_004102
B_025792,2025-11-12,21:04:00,Wednesday,0,21,Mumbai,Loc_37,Loc_19,Auto,8.02,52.9,,High,Heavy Rain,136.19,2.0,278.34,Cancelled,,C_006084,D_001226
B_025793,2025-07-27,11:33:00,Sunday,1,11,Chennai,Loc_21,Loc_16,Cab,11.61,34.83,41.51,Low,Heavy Rain,288.97,1.6,448.84,Completed,,C_005898,D_004128
B_025794,2025-06-02,18:04:00,Monday,0,18,Hyderabad,Loc_42,Loc_16,Cab,19.31,57.94,61.34,Low,Clear,427.65,1.3,561.07,Completed,,C_004191,D_004714
